ncrna_id,symbol,disease_id,context_id,translational_score,relevance_score,mean_abs_log2fc,sig_rate,de_consistency,mean_tau,log_tpm_disease,label,confidence_tier,task_type,label_source,dataset_id,notes,score_id,specificity_score,mechanism_score,tractability_score,human_evidence_score,risk_score,top_evidence,risk_flags,recommended_experiments,model_version,scored_date,expr_mean_tcga_pancan,expr_median_tcga_pancan,expr_std_tcga_pancan,expr_min_tcga_pancan,expr_max_tcga_pancan,expr_q1_tcga_pancan,expr_q3_tcga_pancan,expr_iqr_tcga_pancan,expr_prevalence_tcga_pancan,in_tcga_pancan_expr,gf_geneformer_like_score,gf_regulatory_centrality,gf_perturbation_impact,gf_disease_shift,gf_context_support,gf_risk_adjustment,gf_model_version,n_pathways,max_hub_correlation,mean_lit_confidence,n_unique_papers,conservation_score,n_perturbation_studies,n_high_conf_perts,mean_pert_effect,mean_clinical_r,n_sig_clinical,risk_ubiquitous,risk_contradictory_lit,risk_high_isoforms,curated_contradiction_flag
LNCRNA_8186,EI24,DIS_001,CTX_001,0.1806,0.5744,0.344175,1.0,1.0,0.0,5.606423,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_8186_DIS_001_CTX_001,0.1393,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.34"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190978,0.0,0.25,0.267483,0.116074,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_8152,THY1,DIS_001,CTX_001,0.1806,0.6318,1.48204,1.0,1.0,0.0,1.370087,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_8152_DIS_001_CTX_001,0.034,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.48"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.196657,0.0,0.25,0.325283,0.028366,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0958,PMVK,DIS_001,CTX_001,0.1806,0.6031,0.913019,1.0,1.0,0.0,3.488257,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0958_DIS_001_CTX_001,0.0867,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.91"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193817,0.0,0.25,0.296379,0.07222,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_6938,TLN1,DIS_001,CTX_001,0.1806,0.5814,0.483508,1.0,1.0,0.0,5.087054,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_6938_DIS_001_CTX_001,0.1264,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.48"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191672,0.0,0.25,0.274561,0.105322,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_6217,NKAP,DIS_001,CTX_001,0.1806,0.6209,1.267219,1.0,1.0,0.0,2.165596,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_6217_DIS_001_CTX_001,0.0538,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.27"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195576,0.0,0.25,0.314371,0.044836,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_2988,MGLL,DIS_001,CTX_001,0.1806,0.5835,0.525898,1.0,1.0,0.0,4.92441,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_2988_DIS_001_CTX_001,0.1223,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.53"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191874,0.0,0.25,0.276714,0.101954,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_5151,DYNLT1,DIS_001,CTX_001,0.1805,0.6127,1.105068,1.0,1.0,0.0,2.767001,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_5151_DIS_001_CTX_001,0.0687,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.11"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194762,0.0,0.25,0.306134,0.057288,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_9084,PFDN5,DIS_001,CTX_001,0.1805,0.5904,0.661625,1.0,1.0,0.0,4.417423,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_9084_DIS_001_CTX_001,0.1097,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.66"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192548,0.0,0.25,0.283609,0.091458,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_2750,ACY1,DIS_001,CTX_001,0.1805,0.6444,1.733941,1.0,1.0,0.0,0.420871,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_2750_DIS_001_CTX_001,0.0105,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.73"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.197891,0.0,0.25,0.338079,0.008714,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_9221,LYZ,DIS_001,CTX_001,0.1805,0.6002,0.85856,1.0,1.0,0.0,3.677448,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_9221_DIS_001_CTX_001,0.0914,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.86"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193517,0.0,0.25,0.293612,0.076137,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_10747,RPS2,DIS_001,CTX_001,0.1805,0.5784,0.427285,1.0,1.0,0.0,5.278731,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_10747_DIS_001_CTX_001,0.1311,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.43"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191355,0.0,0.25,0.271705,0.10929,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_1158,PRDX6,DIS_001,CTX_001,0.1805,0.5716,0.292863,1.0,1.0,0.0,5.776854,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_1158_DIS_001_CTX_001,0.1435,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.29"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190679,0.0,0.25,0.264877,0.119603,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0095,ERRFI1,DIS_001,CTX_001,0.1805,0.5733,0.326666,1.0,1.0,0.0,5.645718,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0095_DIS_001_CTX_001,0.1403,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.33"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190837,0.0,0.25,0.266594,0.116888,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_4541,ALDH5A1,DIS_001,CTX_001,0.1804,0.5802,0.464294,1.0,1.0,0.0,5.127872,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_4541_DIS_001_CTX_001,0.1274,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.46"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191513,0.0,0.25,0.273585,0.106167,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_1398,SRP9,DIS_001,CTX_001,0.1804,0.5953,0.76281,1.0,1.0,0.0,4.015486,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_1398_DIS_001_CTX_001,0.0998,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.76"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193001,0.0,0.25,0.288749,0.083136,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0376,THRAP3,DIS_001,CTX_001,0.1804,0.5902,0.662279,1.0,1.0,0.0,4.387964,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0376_DIS_001_CTX_001,0.109,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.66"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192495,0.0,0.25,0.283642,0.090848,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_3089,SERP1,DIS_001,CTX_001,0.1804,0.5869,0.597769,1.0,1.0,0.0,4.626153,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_3089_DIS_001_CTX_001,0.1149,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.60"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192169,0.0,0.25,0.280365,0.095779,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_4015,IQGAP2,DIS_001,CTX_001,0.1804,0.5707,0.277511,1.0,1.0,0.0,5.817948,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_4015_DIS_001_CTX_001,0.1445,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.28"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19057,0.0,0.25,0.264097,0.120454,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_6966,ALDH1B1,DIS_001,CTX_001,0.1804,0.5799,0.459728,1.0,1.0,0.0,5.13931,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_6966_DIS_001_CTX_001,0.1277,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.46"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191479,0.0,0.25,0.273353,0.106403,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0482,PRDX1,DIS_001,CTX_001,0.1804,0.5729,0.321416,1.0,1.0,0.0,5.653305,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0482_DIS_001_CTX_001,0.1405,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.32"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190786,0.0,0.25,0.266327,0.117045,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_11116,CNOT1,DIS_001,CTX_001,0.1804,0.5859,0.578156,1.0,1.0,0.0,4.695247,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_11116_DIS_001_CTX_001,0.1167,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.58"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192063,0.0,0.25,0.279369,0.09721,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_7678,CTNND1,DIS_001,CTX_001,0.1804,0.5818,0.497307,1.0,1.0,0.0,4.994419,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_7678_DIS_001_CTX_001,0.1241,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.50"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191656,0.0,0.25,0.275262,0.103404,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_7482,TPP1,DIS_001,CTX_001,0.1804,0.5781,0.424002,1.0,1.0,0.0,5.266234,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_7482_DIS_001_CTX_001,0.1308,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.42"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191288,0.0,0.25,0.271538,0.109031,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_3006,PLXND1,DIS_001,CTX_001,0.1804,0.5968,0.795039,1.0,1.0,0.0,3.882663,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_3006_DIS_001_CTX_001,0.0965,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.80"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193135,0.0,0.25,0.290386,0.080386,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_8488,KCNMA1,DIS_001,CTX_001,0.1804,0.6033,0.925724,1.0,1.0,0.0,3.394467,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_8488_DIS_001_CTX_001,0.0843,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.93"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193784,0.0,0.25,0.297024,0.070278,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_8423,DDX21,DIS_001,CTX_001,0.1803,0.6039,0.938436,1.0,1.0,0.0,3.340469,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_8423_DIS_001_CTX_001,0.083,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.94"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193834,0.0,0.25,0.29767,0.069161,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_1644,YIPF4,DIS_001,CTX_001,0.1803,0.5993,0.846132,1.0,1.0,0.0,3.681842,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_1644_DIS_001_CTX_001,0.0915,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.85"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193368,0.0,0.25,0.292981,0.076228,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_3593,MTTP,DIS_001,CTX_001,0.1803,0.5713,0.292281,1.0,1.0,0.0,5.740913,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_3593_DIS_001_CTX_001,0.1426,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.29"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190598,0.0,0.25,0.264847,0.118859,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
