ensembl_id,symbol,log2fc,pvalue,mean_dis,mean_hlt,padj,direction
ENSG00000180767,CHST13,0.9581063993138157,0.0010160493172101629,3.416515384531708,2.4584089852178925,0.005333833044878522,up
ENSG00000180769,ENSG00000180769,-1.0435083996239574,0.0002626773440204373,0.08440276267227316,1.1279111622962306,0.00198455498989546,down
ENSG00000180773,SLC36A4,-0.2923599448539129,0.15721496016328554,1.7437700043095743,2.036129949163487,0.2548600796431615,down
ENSG00000180776,ZDHHC20,-0.0381556129104883,0.8102418572705385,3.7006900405888037,3.738845653499292,0.8658064772211024,down
ENSG00000180787,ZFP3,-0.02321013816466877,0.8832930151093636,1.1884794628340092,1.211689600998678,0.9200377612623524,down
ENSG00000180801,ARSJ,0.5066226302320433,0.010130038359471285,0.8710301660984515,0.3644075358664082,0.030245162226888524,up
ENSG00000180817,PPA1,0.23286377671724168,0.19032055577372156,5.509573084237317,5.2767093075200755,0.29559283444219436,up
ENSG00000180822,PSMG4,-0.09163301799852208,0.4530473159437651,2.4676214718120772,2.5592544898105993,0.569170953637925,down
ENSG00000180828,BHLHE22,-0.1709737610668436,0.26803036018084453,-0.4955139160755849,-0.32454015500874134,0.3849027077258817,down
ENSG00000180834,MAP6D1,0.019839128079720922,0.8663365411801577,-0.08242052148668555,-0.10225964956640647,0.907566651668324,up
ENSG00000180855,ZNF443,-0.06631074174825335,0.753414865781328,1.4963969858832926,1.562707727631546,0.8230075856618394,down
ENSG00000180867,ENSG00000180867,0.48243600652971597,0.0006867210918498453,1.8127101503497844,1.3302741438200685,0.003981490891200971,up
ENSG00000180871,CXCR2,0.26753136021107016,0.2620275737219369,0.13244872323114268,-0.1350826369799275,0.3782509693760569,up
ENSG00000180875,GREM2,-0.5860213051924208,0.015270784530418366,3.774597726867294,4.360619032059715,0.0415795037619146,down
ENSG00000180879,SSR4,0.0022856457511064576,0.98193837649145,5.583013885053752,5.580728239302646,0.9885822942958954,up
ENSG00000180881,CAPS2,-0.0897305385533701,0.4143581286959849,0.9819004356463982,1.0716309741997683,0.5328971385205961,down
ENSG00000180884,ZNF792,0.3264297041490196,0.11600671500029548,1.1229431157331364,0.7965134115841168,0.2011913535301771,up
ENSG00000180891,CUEDC1,1.0109908763895352,4.175880929165893e-05,2.248368429234742,1.237377552845207,0.0005383861257609976,up
ENSG00000180900,SCRIB,1.1063575331631745,0.00011123219266952012,3.131953388518391,2.0255958553552165,0.0010803627573728188,up
ENSG00000180901,KCTD2,0.5853685595255564,0.0017601390500302904,3.393285723146525,2.8079171636209685,0.008101370226977652,up
ENSG00000180902,D2HGDH,0.962485703306581,0.0012521357909737617,3.9923889975374944,3.0299032942309134,0.0062445112674578826,up
ENSG00000180914,OXTR,-0.004730562820063455,0.95645258870853,-0.6858971807832138,-0.6811666179631504,0.9707081815066722,down
ENSG00000180917,CMTR2,-0.14757149475777842,0.44549072612659024,3.7432653226417982,3.8908368173995767,0.5619089182445798,down
ENSG00000180921,SACK1H,0.19002519507925042,0.09165218206171744,3.7153565306684864,3.525331335589236,0.167464726820972,up
ENSG00000180938,ZNF572,0.11135765700478073,0.4240631806643955,0.9020540702612452,0.7906964132564644,0.5419995014152483,up
ENSG00000180953,ST20,-0.511343449567126,0.004158936930254127,0.6725519059132347,1.1838953554803606,0.015395020818699668,down
ENSG00000180957,PITPNB,-0.09084285317242013,0.5046469032253135,4.947516763459177,5.038359616631597,0.6158968238491012,down
ENSG00000180964,TCEAL8,-0.6130645254348619,0.007620424664031841,3.2730206922414724,3.8860852176763343,0.02431430535211872,down
ENSG00000180979,LRRC57,0.23388348929160863,0.037940968587123605,2.3657767322417835,2.131893242950175,0.08441505120260508,up
ENSG00000180992,MRPL14,-0.12035618638163292,0.3922523886696405,4.622837407731999,4.743193594113632,0.5108370479603977,down
ENSG00000180998,GPR137C,-0.2457329250692619,0.13036394277757932,0.007878208071261347,0.25361113314052325,0.22073469389435663,down
ENSG00000180999,C1orf105,-0.05538622064128307,0.5665013549614697,-0.6199591163693337,-0.5645728957280506,0.6716981774405982,down
ENSG00000181004,BBS12,0.11002398071265121,0.42362921994950453,0.19555957097904456,0.08553559026639335,0.5416355282253386,up
ENSG00000181007,ZFP82,0.05379088417233696,0.6753989387365572,0.42380692580532536,0.3700160416329884,0.7612181288641993,up
ENSG00000181016,LSMEM1,-0.34629500967895077,0.060902701682684704,1.1052372045845003,1.451532214263451,0.12150420306031162,down
ENSG00000181019,NQO1,0.6274009839337296,0.0030605372278327044,0.7986983464657754,0.1712973625320458,0.012213133365168107,up
ENSG00000181026,AEN,1.3459324552036647,8.125249511348546e-05,3.1002678560123984,1.7543354008087337,0.0008617660894697161,up
ENSG00000181027,FKRP,0.15186311269825414,0.1893302185032576,2.0523337210070434,1.9004706083087892,0.29444422771614304,up
ENSG00000181029,TRAPPC5,0.18558693409374627,0.005509197541436907,-0.6146112176750178,-0.8001981517687641,0.019025268709238076,up
ENSG00000181031,RPH3AL,0.2903736865906823,0.13583036522934394,2.677252980083783,2.386879293493101,0.2274657398531624,up
ENSG00000181035,SLC25A42,0.7512038061316062,2.149382966707716e-05,5.7789228912491115,5.027719085117505,0.00033320024760585115,up
ENSG00000181036,FCRL6,-0.025282324392188305,0.8907223488754454,0.45556507728710016,0.48084740167928847,0.9249632629217985,down
ENSG00000181038,METTL23,-0.5787128461629178,0.0014459053027245637,2.567722386574093,3.146435232737011,0.006993743394713297,down
ENSG00000181045,SLC26A11,0.4270866490952965,0.00208520660068263,2.222810738668201,1.7957240895729043,0.009154233475741664,up
ENSG00000181061,HIGD1A,0.10086084819208718,0.6185984481935138,6.527660894095484,6.426800045903397,0.7144758942582463,up
ENSG00000181072,CHRM2,-0.4376569498998198,0.016374200311673838,0.32593897100393104,0.7635959209037508,0.04387966611423313,down
ENSG00000181090,EHMT1,0.5444014909169219,0.0013042931882287783,4.149281057155769,3.6048795662388473,0.006449696062630622,up
ENSG00000181092,ADIPOQ,0.04734597926475803,0.03818442755095225,-0.9421693826891259,-0.9895153619538839,0.08481119703076424,up
ENSG00000181104,F2R,0.14684658966746467,0.6610491884745273,3.251633774868854,3.1047871852013893,0.7500016198986308,up
